,id,zipcode,condition,price,region_price_median,recommendation
4995,4254000620,98019,3,410000.0,401250.0,Not Buy
4996,5535600110,98019,3,515500.0,401250.0,Not Buy
4997,255520150,98019,3,539000.0,401250.0,Not Buy
4998,1559900110,98019,3,325000.0,401250.0,Buy
4999,2130400150,98019,4,340000.0,401250.0,Buy
5000,8035350120,98019,3,515000.0,401250.0,Not Buy
5001,2619950740,98019,3,435000.0,401250.0,Not Buy
5002,1549500272,98019,3,600000.0,401250.0,Not Buy
5003,2426069085,98019,3,322500.0,401250.0,Buy
5004,4254000540,98019,3,469950.0,401250.0,Not Buy
5005,4254000220,98019,3,475000.0,401250.0,Not Buy
5006,112900110,98019,3,345000.0,401250.0,Buy
5007,9526500090,98019,3,400000.0,401250.0,Buy
5008,3782760040,98019,3,402500.0,401250.0,Not Buy
5009,8567450220,98019,3,550000.0,401250.0,Not Buy
5010,826079047,98019,3,500000.0,401250.0,Not Buy
5011,782700150,98019,3,328000.0,401250.0,Buy
5012,4047200820,98019,3,250000.0,401250.0,Buy
5013,808300180,98019,3,454000.0,401250.0,Not Buy
5014,1626079154,98019,3,439000.0,401250.0,Not Buy
5015,9429400060,98019,3,377000.0,401250.0,Buy
5016,2619950310,98019,3,489500.0,401250.0,Not Buy
5017,2619950060,98019,3,465000.0,401250.0,Not Buy
5018,7787920160,98019,3,472000.0,401250.0,Not Buy
5019,1776460140,98019,3,395000.0,401250.0,Buy
5020,1776460110,98019,3,395000.0,401250.0,Buy
5021,2619950110,98019,3,415000.0,401250.0,Not Buy
5022,7787920250,98019,3,550000.0,401250.0,Not Buy
5023,9429400170,98019,3,309620.0,401250.0,Buy
5024,2526069092,98019,3,1015000.0,401250.0,Not Buy
5025,255550070,98019,3,330675.0,401250.0,Buy
5026,2619950070,98019,3,430000.0,401250.0,Not Buy
5027,3175200220,98019,3,410000.0,401250.0,Not Buy
5028,1099950050,98019,3,620000.0,401250.0,Not Buy
5029,1776460190,98019,3,429900.0,401250.0,Not Buy
5030,7787920080,98019,3,492500.0,401250.0,Not Buy
5031,2826079027,98019,3,659000.0,401250.0,Not Buy
5032,3782760080,98019,3,410000.0,401250.0,Not Buy
5033,255550100,98019,3,326000.0,401250.0,Buy
5034,7787920230,98019,3,518000.0,401250.0,Not Buy
5035,7787920180,98019,3,534950.0,401250.0,Not Buy
5036,6865200140,98103,4,485000.0,550000.0,Buy
5037,3362400511,98103,5,570000.0,550000.0,Not Buy
5038,3362400431,98103,3,518500.0,550000.0,Buy
5039,2331300505,98103,5,822500.0,550000.0,Not Buy
5040,1994200024,98103,3,511000.0,550000.0,Buy
5041,3362900810,98103,3,532170.0,550000.0,Buy
5042,2264500350,98103,4,615000.0,550000.0,Not Buy
5043,9468200125,98103,4,480000.0,550000.0,Buy
5044,3797001895,98103,4,481000.0,550000.0,Buy
5045,9521101455,98103,4,548000.0,550000.0,Buy
5046,9550201550,98103,3,640000.0,550000.0,Not Buy
5047,2877103726,98103,5,791500.0,550000.0,Not Buy
5048,3363900111,98103,5,437500.0,550000.0,Buy
5049,7821200390,98103,3,450000.0,550000.0,Buy
5050,625049299,98103,3,482000.0,550000.0,Buy
5051,3454000060,98103,5,1000000.0,550000.0,Not Buy
5052,5694500105,98103,4,595000.0,550000.0,Not Buy
5053,6431500140,98103,3,880000.0,550000.0,Not Buy
5054,6865200444,98103,3,531000.0,550000.0,Buy
5055,3126049411,98103,3,340000.0,550000.0,Buy
5056,6431000270,98103,5,565000.0,550000.0,Not Buy
5057,5693500270,98103,4,715000.0,550000.0,Not Buy
5058,4083305445,98103,3,650000.0,550000.0,Not Buy
5059,3362400640,98103,5,825000.0,550000.0,Not Buy
5060,510002519,98103,3,466000.0,550000.0,Buy
5061,7517500611,98103,3,720000.0,550000.0,Not Buy
5062,510002065,98103,3,700000.0,550000.0,Not Buy
5063,4310700570,98103,4,280300.0,550000.0,Buy
5064,789000550,98103,3,415000.0,550000.0,Buy
5065,9178600560,98103,4,690000.0,550000.0,Not Buy
5066,3797000295,98103,3,492000.0,550000.0,Buy
5067,3797001920,98103,4,310000.0,550000.0,Buy
5068,993001629,98103,3,265000.0,550000.0,Buy
5069,4310701600,98103,3,340000.0,550000.0,Buy
5070,6772200055,98103,5,780000.0,550000.0,Not Buy
5071,9468200140,98103,4,450000.0,550000.0,Buy
5072,8032700140,98103,3,830000.0,550000.0,Not Buy
5073,9473200105,98103,3,425000.0,550000.0,Buy
5074,9178601000,98103,5,715000.0,550000.0,Not Buy
5075,625049286,98103,3,640000.0,550000.0,Not Buy
5076,5694000710,98103,1,352950.0,550000.0,Buy
5077,9550200310,98103,3,495000.0,550000.0,Buy
5078,6690500320,98103,4,650000.0,550000.0,Not Buy
5079,1972201820,98103,5,610000.0,550000.0,Not Buy
5080,1529300435,98103,3,440000.0,550000.0,Buy
5081,9521100960,98103,3,635000.0,550000.0,Not Buy
5082,9550202010,98103,3,775000.0,550000.0,Not Buy
5083,2883200966,98103,3,780000.0,550000.0,Not Buy
5084,9521101221,98103,3,487250.0,550000.0,Buy
5085,2264500890,98103,4,712000.0,550000.0,Not Buy
5086,4083306175,98103,4,805000.0,550000.0,Not Buy
5087,2402100575,98103,3,1125000.0,550000.0,Not Buy
5088,6430500186,98103,4,800000.0,550000.0,Not Buy
5089,1972202080,98103,5,725000.0,550000.0,Not Buy
5090,3856901525,98103,3,627500.0,550000.0,Not Buy
5091,993002325,98103,4,430000.0,550000.0,Buy
5092,3856901715,98103,3,470450.0,550000.0,Buy
5093,4083800340,98103,3,462000.0,550000.0,Buy
5094,9178600135,98103,5,800000.0,550000.0,Not Buy
5095,9551202025,98103,3,800000.0,550000.0,Not Buy
5096,9521100106,98103,3,440000.0,550000.0,Buy
5097,1529300160,98103,4,405000.0,550000.0,Buy
5098,3047700105,98103,3,990000.0,550000.0,Not Buy
5099,1930301555,98103,3,500000.0,550000.0,Buy
5100,993000046,98103,3,510000.0,550000.0,Buy
5101,4459800070,98103,4,679000.0,550000.0,Not Buy
5102,3126049094,98103,3,392450.0,550000.0,Buy
5103,3797000830,98103,4,425000.0,550000.0,Buy
5104,9178600055,98103,3,695000.0,550000.0,Not Buy
5105,3362900696,98103,5,415000.0,550000.0,Buy
5106,9465200181,98103,4,475000.0,550000.0,Buy
5107,2402100055,98103,4,670000.0,550000.0,Not Buy
5108,6690500070,98103,5,579000.0,550000.0,Not Buy
5109,1919800260,98103,5,645000.0,550000.0,Not Buy
5110,9136101776,98103,3,709000.0,550000.0,Not Buy
5111,5540800100,98103,4,245000.0,550000.0,Buy
5112,5511600245,98103,3,350000.0,550000.0,Buy
5113,1646500785,98103,3,499000.0,550000.0,Buy
5114,1994200031,98103,3,450000.0,550000.0,Buy
5115,9521100586,98103,3,479000.0,550000.0,Buy
5116,4310702787,98103,3,335000.0,550000.0,Buy
5117,9136103130,98103,3,430000.0,550000.0,Buy
5118,9136103130,98103,3,685000.0,550000.0,Not Buy
5119,6431500283,98103,4,409500.0,550000.0,Buy
5120,3797002585,98103,4,660000.0,550000.0,Not Buy
5121,3362400590,98103,5,700000.0,550000.0,Not Buy
5122,4083801785,98103,3,660000.0,550000.0,Not Buy
5123,1931301105,98103,3,440000.0,550000.0,Buy
5124,9550200265,98103,3,625000.0,550000.0,Not Buy
5125,9136101335,98103,3,613000.0,550000.0,Not Buy
5126,9551201250,98103,4,750000.0,550000.0,Not Buy
5127,3797000300,98103,5,405000.0,550000.0,Buy
5128,2331300025,98103,3,967000.0,550000.0,Not Buy
5129,9523103001,98103,3,389000.0,550000.0,Buy
5130,1997200165,98103,3,802000.0,550000.0,Not Buy
5131,4083301645,98103,3,525000.0,550000.0,Buy
5132,1257201130,98103,3,1015000.0,550000.0,Not Buy
5133,2919201095,98103,3,540000.0,550000.0,Buy
5134,1257201295,98103,3,480000.0,550000.0,Buy
5135,4310702775,98103,3,280000.0,550000.0,Buy
5136,4083303815,98103,3,695000.0,550000.0,Not Buy
5137,3126049436,98103,3,416000.0,550000.0,Buy
5138,9521100855,98103,3,440000.0,550000.0,Buy
5139,263000164,98103,4,425000.0,550000.0,Buy
5140,263000291,98103,4,433500.0,550000.0,Buy
5141,9521101055,98103,5,720000.0,550000.0,Not Buy
5142,4459800100,98103,3,390000.0,550000.0,Buy
5143,1997200215,98103,3,599999.0,550000.0,Not Buy
5144,9523104345,98103,4,825000.0,550000.0,Not Buy
5145,1257202120,98103,3,579100.0,550000.0,Not Buy
5146,9523100459,98103,3,552000.0,550000.0,Not Buy
5147,4083304535,98103,5,1045000.0,550000.0,Not Buy
5148,9482700475,98103,3,875000.0,550000.0,Not Buy
5149,2917200615,98103,3,486700.0,550000.0,Buy
5150,9551201295,98103,3,527500.0,550000.0,Buy
5151,2919201335,98103,3,912000.0,550000.0,Not Buy
5152,993000090,98103,4,752000.0,550000.0,Not Buy
5153,6046401105,98103,3,450000.0,550000.0,Buy
5154,4083304190,98103,3,680000.0,550000.0,Not Buy
5155,3362400615,98103,5,400000.0,550000.0,Buy
5156,993001332,98103,3,407000.0,550000.0,Buy
5157,9136102680,98103,5,626500.0,550000.0,Not Buy
5158,9521101015,98103,5,725000.0,550000.0,Not Buy
5159,4083302370,98103,3,775000.0,550000.0,Not Buy
5160,3362401295,98103,4,630000.0,550000.0,Not Buy
5161,3912000020,98103,4,745000.0,550000.0,Not Buy
5162,1930300190,98103,5,716100.0,550000.0,Not Buy
5163,3856901435,98103,5,720000.0,550000.0,Not Buy
5164,3226049478,98103,4,430000.0,550000.0,Buy
5165,1972200660,98103,3,465000.0,550000.0,Buy
5166,9136101271,98103,3,599000.0,550000.0,Not Buy
5167,6430500010,98103,5,547000.0,550000.0,Buy
5168,3362401815,98103,5,764000.0,550000.0,Not Buy
5169,6430000280,98103,3,453000.0,550000.0,Buy
5170,8021700715,98103,5,702500.0,550000.0,Not Buy
5171,8129700255,98103,3,798750.0,550000.0,Not Buy
5172,3362401611,98103,3,1165000.0,550000.0,Not Buy
5173,7821200307,98103,4,515000.0,550000.0,Buy
5174,1972202005,98103,4,475000.0,550000.0,Buy
5175,6430500293,98103,4,395000.0,550000.0,Buy
5176,3797000680,98103,5,549000.0,550000.0,Buy
5177,510002995,98103,3,832600.0,550000.0,Not Buy
5178,9551201585,98103,5,1297000.0,550000.0,Not Buy
5179,3363900280,98103,5,678500.0,550000.0,Not Buy
5180,3797001815,98103,4,532500.0,550000.0,Buy
5181,3856900507,98103,3,1315000.0,550000.0,Not Buy
5182,9136100420,98103,4,767500.0,550000.0,Not Buy
5183,9232900050,98103,4,300000.0,550000.0,Buy
5184,2264500425,98103,4,640000.0,550000.0,Not Buy
5185,4083802195,98103,2,578888.0,550000.0,Not Buy
5186,9521100280,98103,3,480000.0,550000.0,Buy
5187,9178601630,98103,3,720000.0,550000.0,Not Buy
5188,4083306345,98103,4,1000000.0,550000.0,Not Buy
5189,1923300170,98103,3,629000.0,550000.0,Not Buy
5190,2877100235,98103,3,650000.0,550000.0,Not Buy
5191,263000050,98103,3,730000.0,550000.0,Not Buy
5192,8032700010,98103,3,665000.0,550000.0,Not Buy
5193,263000280,98103,3,450000.0,550000.0,Buy
5194,5540800130,98103,3,447500.0,550000.0,Buy
5195,9551202130,98103,3,980000.0,550000.0,Not Buy
5196,1324300091,98103,4,370000.0,550000.0,Buy
5197,1972201856,98103,4,526000.0,550000.0,Buy
5198,4083304835,98103,3,620000.0,550000.0,Not Buy
5199,9523103000,98103,4,780000.0,550000.0,Not Buy
5200,9551201660,98103,3,1030000.0,550000.0,Not Buy
5201,6815100095,98103,3,510000.0,550000.0,Buy
5202,6430500233,98103,5,650000.0,550000.0,Not Buy
5203,6813600380,98103,5,700000.0,550000.0,Not Buy
5204,9136102057,98103,3,650000.0,550000.0,Not Buy
5205,9178601660,98103,3,1695000.0,550000.0,Not Buy
5206,9524100050,98103,3,360000.0,550000.0,Buy
5207,9550200225,98103,3,625000.0,550000.0,Not Buy
5208,3363400655,98103,5,549000.0,550000.0,Buy
5209,5694000768,98103,3,550000.0,550000.0,Not Buy
5210,6431500280,98103,4,393000.0,550000.0,Buy
5211,1931300425,98103,5,539000.0,550000.0,Buy
5212,9482700080,98103,3,575575.0,550000.0,Not Buy
5213,3126049439,98103,3,313000.0,550000.0,Buy
5214,993000950,98103,3,320000.0,550000.0,Buy
5215,9523102580,98103,5,599000.0,550000.0,Not Buy
5216,993001330,98103,3,406100.0,550000.0,Buy
5217,2708100130,98103,4,550000.0,550000.0,Not Buy
5218,263000359,98103,3,355000.0,550000.0,Buy
5219,4083306720,98103,4,560000.0,550000.0,Not Buy
5220,6865200095,98103,4,725000.0,550000.0,Not Buy
5221,9523102750,98103,4,870000.0,550000.0,Not Buy
5222,9521100585,98103,3,499950.0,550000.0,Buy
5223,5694001061,98103,3,587206.0,550000.0,Not Buy
5224,6813600415,98103,3,515000.0,550000.0,Buy
5225,7834800225,98103,5,875000.0,550000.0,Not Buy
5226,4310700020,98103,3,280000.0,550000.0,Buy
5227,993000873,98103,3,380500.0,550000.0,Buy
5228,4083800555,98103,3,550000.0,550000.0,Not Buy
5229,625049313,98103,3,460000.0,550000.0,Buy
5230,6749700031,98103,3,345000.0,550000.0,Buy
5231,2883201055,98103,5,875000.0,550000.0,Not Buy
5232,1529300115,98103,4,455000.0,550000.0,Buy
5233,9129100040,98103,3,1000000.0,550000.0,Not Buy
5234,9522100485,98103,4,585000.0,550000.0,Not Buy
5235,1931300035,98103,5,785000.0,550000.0,Not Buy
5236,4310700665,98103,3,450000.0,550000.0,Buy
5237,510001280,98103,5,980000.0,550000.0,Not Buy
5238,6749700110,98103,3,342000.0,550000.0,Buy
5239,9522100375,98103,3,775000.0,550000.0,Not Buy
5240,6430500291,98103,4,565000.0,550000.0,Not Buy
5241,510002506,98103,3,459500.0,550000.0,Buy
5242,1257202215,98103,4,810000.0,550000.0,Not Buy
5243,6046400755,98103,5,475000.0,550000.0,Buy
5244,4310701577,98103,3,382000.0,550000.0,Buy
5245,1972201965,98103,3,510000.0,550000.0,Buy
5246,263000329,98103,3,349950.0,550000.0,Buy
5247,263000040,98103,3,452000.0,550000.0,Buy
5248,1994200375,98103,5,601150.0,550000.0,Not Buy
5249,9521100880,98103,4,588000.0,550000.0,Not Buy
5250,3797000745,98103,3,500000.0,550000.0,Buy
5251,9178600360,98103,5,760500.0,550000.0,Not Buy
5252,3363900155,98103,4,470000.0,550000.0,Buy
5253,2306400040,98103,3,604000.0,550000.0,Not Buy
5254,4310701565,98103,3,425000.0,550000.0,Buy
5255,917000300,98103,3,452000.0,550000.0,Buy
5256,6430500008,98103,4,428750.0,550000.0,Buy
5257,2883200961,98103,3,700000.0,550000.0,Not Buy
5258,625049274,98103,3,720000.0,550000.0,Not Buy
5259,8021700495,98103,3,503045.0,550000.0,Buy
5260,9468200100,98103,3,569950.0,550000.0,Not Buy
5261,6431000015,98103,3,700000.0,550000.0,Not Buy
5262,4083301380,98103,3,842000.0,550000.0,Not Buy
5263,2402100205,98103,3,412133.0,550000.0,Buy
5264,8129700644,98103,3,715000.0,550000.0,Not Buy
5265,8129700644,98103,3,780000.0,550000.0,Not Buy
5266,6046401030,98103,3,432500.0,550000.0,Buy
5267,1257201095,98103,3,826000.0,550000.0,Not Buy
5268,625049310,98103,3,587750.0,550000.0,Not Buy
5269,4310701575,98103,3,429000.0,550000.0,Buy
5270,1931300688,98103,3,533000.0,550000.0,Buy
5271,4083302485,98103,4,913000.0,550000.0,Not Buy
5272,9287800375,98103,3,685000.0,550000.0,Not Buy
5273,1257202430,98103,3,1008000.0,550000.0,Not Buy
5274,4310702876,98103,3,398500.0,550000.0,Buy
5275,1931300665,98103,3,850000.0,550000.0,Not Buy
5276,2919200665,98103,5,734000.0,550000.0,Not Buy
5277,2919201385,98103,2,275000.0,550000.0,Buy
5278,993000100,98103,4,760000.0,550000.0,Not Buy
5279,2917200085,98103,3,350000.0,550000.0,Buy
5280,7821200375,98103,4,432000.0,550000.0,Buy
5281,263000324,98103,3,550000.0,550000.0,Not Buy
5282,3975400045,98103,3,920000.0,550000.0,Not Buy
5283,2883200875,98103,3,680200.0,550000.0,Not Buy
5284,3797000400,98103,3,616500.0,550000.0,Not Buy
5285,6865200831,98103,3,475000.0,550000.0,Buy
5286,91000320,98103,4,393000.0,550000.0,Buy
5287,263000327,98103,3,400000.0,550000.0,Buy
5288,3975400260,98103,4,749500.0,550000.0,Not Buy
5289,1923800135,98103,4,495000.0,550000.0,Buy
5290,9178600810,98103,3,578500.0,550000.0,Not Buy
5291,1972202010,98103,3,435000.0,550000.0,Buy
5292,1994200012,98103,3,580000.0,550000.0,Not Buy
5293,6690500060,98103,3,530000.0,550000.0,Buy
5294,4083300510,98103,3,657100.0,550000.0,Not Buy
5295,1972200751,98103,3,485000.0,550000.0,Buy
5296,510003230,98103,4,720001.0,550000.0,Not Buy
5297,5694500200,98103,5,829000.0,550000.0,Not Buy
5298,1529300135,98103,4,338000.0,550000.0,Buy
5299,1172000135,98103,4,446000.0,550000.0,Buy
5300,8129700565,98103,3,601450.0,550000.0,Not Buy
5301,1814800060,98103,3,965000.0,550000.0,Not Buy
5302,3362401000,98103,5,695000.0,550000.0,Not Buy
5303,789000520,98103,3,402500.0,550000.0,Buy
5304,2886200070,98103,3,550000.0,550000.0,Not Buy
5305,8032700070,98103,3,770000.0,550000.0,Not Buy
5306,9530101670,98103,3,525000.0,550000.0,Buy
5307,9521100465,98103,3,645000.0,550000.0,Not Buy
5308,4083302625,98103,4,738000.0,550000.0,Not Buy
5309,1972200696,98103,3,521000.0,550000.0,Buy
5310,993002127,98103,3,436000.0,550000.0,Buy
5311,91000135,98103,3,750000.0,550000.0,Not Buy
5312,510002010,98103,4,875000.0,550000.0,Not Buy
5313,3626039250,98103,4,283000.0,550000.0,Buy
5314,6046400465,98103,3,397500.0,550000.0,Buy
5315,4459800075,98103,4,710000.0,550000.0,Not Buy
5316,6815100370,98103,5,845000.0,550000.0,Not Buy
5317,9287800135,98103,3,1105000.0,550000.0,Not Buy
5318,3047700045,98103,3,525000.0,550000.0,Buy
5319,1997200060,98103,3,270000.0,550000.0,Buy
5320,6430500238,98103,5,651500.0,550000.0,Not Buy
5321,4083306620,98103,3,565000.0,550000.0,Not Buy
5322,5694501195,98103,3,438600.0,550000.0,Buy
5323,6430000070,98103,4,355000.0,550000.0,Buy
5324,4083305085,98103,4,1125000.0,550000.0,Not Buy
5325,1972202505,98103,3,543000.0,550000.0,Buy
5326,1923300135,98103,4,365000.0,550000.0,Buy
5327,6431000196,98103,4,519000.0,550000.0,Buy
5328,1972201550,98103,4,565000.0,550000.0,Not Buy
5329,4083304355,98103,4,675000.0,550000.0,Not Buy
5330,1994200260,98103,3,869900.0,550000.0,Not Buy
5331,9550200370,98103,3,700000.0,550000.0,Not Buy
5332,9266700295,98103,3,397000.0,550000.0,Buy
5333,4083300070,98103,4,870300.0,550000.0,Not Buy
5334,1931300955,98103,3,525000.0,550000.0,Buy
5335,9445300045,98103,4,831000.0,550000.0,Not Buy
5336,9530101535,98103,4,680000.0,550000.0,Not Buy
5337,9523102447,98103,4,688500.0,550000.0,Not Buy
5338,9232900075,98103,3,314963.0,550000.0,Buy
5339,8021700030,98103,3,371000.0,550000.0,Buy
5340,9523100550,98103,5,857500.0,550000.0,Not Buy
5341,4310702440,98103,3,355000.0,550000.0,Buy
5342,6749700117,98103,3,350000.0,550000.0,Buy
5343,1257201375,98103,3,550000.0,550000.0,Not Buy
5344,9523102420,98103,4,535000.0,550000.0,Buy
5345,9551200270,98103,5,1000000.0,550000.0,Not Buy
5346,9482700075,98103,3,800000.0,550000.0,Not Buy
5347,9468200163,98103,5,680000.0,550000.0,Not Buy
5348,993001342,98103,3,397500.0,550000.0,Buy
5349,1172000150,98103,5,238000.0,550000.0,Buy
5350,4083801395,98103,3,780000.0,550000.0,Not Buy
5351,9136103026,98103,4,539000.0,550000.0,Buy
5352,3126049107,98103,4,577500.0,550000.0,Not Buy
5353,263000325,98103,3,349000.0,550000.0,Buy
5354,3626039279,98103,3,395000.0,550000.0,Buy
5355,3126049261,98103,3,259250.0,550000.0,Buy
5356,9521101065,98103,4,580000.0,550000.0,Not Buy
5357,3362401935,98103,4,549000.0,550000.0,Buy
5358,2331300395,98103,3,875000.0,550000.0,Not Buy
5359,9266701115,98103,3,488000.0,550000.0,Buy
5360,9521101520,98103,4,543000.0,550000.0,Buy
5361,2877104196,98103,3,760000.0,550000.0,Not Buy
5362,993002247,98103,3,430000.0,550000.0,Buy
5363,7517500610,98103,3,781000.0,550000.0,Not Buy
5364,625049318,98103,5,605000.0,550000.0,Not Buy
5365,6813600365,98103,5,527950.0,550000.0,Buy
5366,3126049052,98103,3,551000.0,550000.0,Not Buy
5367,1257201010,98103,3,698000.0,550000.0,Not Buy
5368,9482700455,98103,5,696500.0,550000.0,Not Buy
5369,3797000205,98103,3,444000.0,550000.0,Buy
5370,3126049154,98103,3,570000.0,550000.0,Not Buy
5371,1930301540,98103,4,390000.0,550000.0,Buy
5372,3797002160,98103,4,409950.0,550000.0,Buy
5373,9136103027,98103,3,445000.0,550000.0,Buy
5374,1931300815,98103,4,550000.0,550000.0,Not Buy
5375,8129700085,98103,5,597000.0,550000.0,Not Buy
5376,3797000330,98103,5,471001.0,550000.0,Buy
5377,9523100458,98103,3,549000.0,550000.0,Buy
5378,4083305870,98103,5,705000.0,550000.0,Not Buy
5379,263000155,98103,4,418000.0,550000.0,Buy
5380,8021701115,98103,5,549000.0,550000.0,Buy
5381,1930300410,98103,4,575000.0,550000.0,Not Buy
5382,3797000145,98103,5,765000.0,550000.0,Not Buy
5383,9525100040,98103,3,705000.0,550000.0,Not Buy
5384,7517500085,98103,3,712500.0,550000.0,Not Buy
5385,9266701085,98103,5,409950.0,550000.0,Buy
5386,2877103615,98103,3,870000.0,550000.0,Not Buy
5387,625049281,98103,3,535000.0,550000.0,Buy
5388,9266700256,98103,5,470000.0,550000.0,Buy
5389,9136103136,98103,3,580000.0,550000.0,Not Buy
5390,510000641,98103,4,662500.0,550000.0,Not Buy
5391,3362400472,98103,4,403000.0,550000.0,Buy
5392,4083301120,98103,4,705000.0,550000.0,Not Buy
5393,1931300175,98103,3,575000.0,550000.0,Not Buy
5394,5693500760,98103,4,570000.0,550000.0,Not Buy
5395,1529300410,98103,4,365000.0,550000.0,Buy
5396,4083306705,98103,4,725000.0,550000.0,Not Buy
5397,2917200365,98103,3,445434.0,550000.0,Buy
5398,1930300915,98103,3,525000.0,550000.0,Buy
5399,3797000035,98103,5,430000.0,550000.0,Buy
5400,4083304700,98103,3,488000.0,550000.0,Buy
5401,1931300870,98103,4,355000.0,550000.0,Buy
5402,1930301325,98103,5,1025000.0,550000.0,Not Buy
5403,9266700175,98103,4,415000.0,550000.0,Buy
5404,4083300620,98103,4,930000.0,550000.0,Not Buy
5405,9550200155,98103,3,887200.0,550000.0,Not Buy
5406,1257201530,98103,3,620000.0,550000.0,Not Buy
5407,1972201960,98103,3,513000.0,550000.0,Buy
5408,3626039268,98103,3,540000.0,550000.0,Buy
5409,9551201155,98103,4,925000.0,550000.0,Not Buy
5410,9530100225,98103,3,805000.0,550000.0,Not Buy
5411,1931300010,98103,4,562500.0,550000.0,Not Buy
5412,3856903495,98103,3,759000.0,550000.0,Not Buy
5413,4083300595,98103,3,650000.0,550000.0,Not Buy
5414,1972202320,98103,3,380000.0,550000.0,Buy
5415,510000050,98103,4,762000.0,550000.0,Not Buy
5416,9550202140,98103,3,1311000.0,550000.0,Not Buy
5417,2917200675,98103,4,340000.0,550000.0,Buy
5418,4340610080,98103,3,269500.0,550000.0,Buy
5419,3126049415,98103,3,388000.0,550000.0,Buy
5420,4083800345,98103,3,620000.0,550000.0,Not Buy
5421,6431000005,98103,5,599995.0,550000.0,Not Buy
5422,2402100675,98103,5,645000.0,550000.0,Not Buy
5423,8021700725,98103,3,422500.0,550000.0,Buy
5424,3797002575,98103,4,605000.0,550000.0,Not Buy
5425,5693501100,98103,3,640000.0,550000.0,Not Buy
5426,6758700050,98103,5,812000.0,550000.0,Not Buy
5427,2402100895,98103,5,640000.0,550000.0,Not Buy
5428,2306400010,98103,4,500000.0,550000.0,Buy
5429,4310701330,98103,4,415000.0,550000.0,Buy
5430,9550200470,98103,3,690000.0,550000.0,Not Buy
5431,9550201495,98103,3,765000.0,550000.0,Not Buy
5432,3797001900,98103,3,360000.0,550000.0,Buy
5433,4083802425,98103,3,608000.0,550000.0,Not Buy
5434,1972201305,98103,3,500000.0,550000.0,Buy
5435,455000190,98103,5,825000.0,550000.0,Not Buy
5436,3975400190,98103,4,509000.0,550000.0,Buy
5437,3797000290,98103,5,660000.0,550000.0,Not Buy
5438,9521101315,98103,3,600000.0,550000.0,Not Buy
5439,2508000020,98103,3,250000.0,550000.0,Buy
5440,4310703070,98103,3,650000.0,550000.0,Not Buy
5441,3226049530,98103,3,465000.0,550000.0,Buy
5442,9482700440,98103,3,533000.0,550000.0,Buy
5443,6430500086,98103,3,341000.0,550000.0,Buy
5444,1972200725,98103,3,620000.0,550000.0,Not Buy
5445,4083301950,98103,3,580000.0,550000.0,Not Buy
5446,4452300130,98103,4,677000.0,550000.0,Not Buy
5447,4310702759,98103,3,326000.0,550000.0,Buy
5448,9267200345,98103,3,342000.0,550000.0,Buy
5449,6813600440,98103,3,442000.0,550000.0,Buy
5450,9521100795,98103,5,569000.0,550000.0,Not Buy
5451,625049153,98103,4,605000.0,550000.0,Not Buy
5452,9523102660,98103,3,560000.0,550000.0,Not Buy
5453,6431500122,98103,5,520000.0,550000.0,Buy
5454,9523102040,98103,3,440000.0,550000.0,Buy
5455,3975400185,98103,4,645000.0,550000.0,Not Buy
5456,3392900080,98103,5,625000.0,550000.0,Not Buy
5457,2919201365,98103,5,650000.0,550000.0,Not Buy
5458,6813600605,98103,3,1350000.0,550000.0,Not Buy
5459,2513500010,98103,4,747000.0,550000.0,Not Buy
5460,6430000275,98103,3,485000.0,550000.0,Buy
5461,4146800050,98103,3,563000.0,550000.0,Not Buy
5462,2402100715,98103,3,658500.0,550000.0,Not Buy
5463,2331300415,98103,3,780000.0,550000.0,Not Buy
5464,6815100380,98103,3,855000.0,550000.0,Not Buy
5465,480000170,98103,3,480000.0,550000.0,Buy
5466,1972200698,98103,3,474800.0,550000.0,Buy
5467,6046401300,98103,3,428000.0,550000.0,Buy
5468,1923300315,98103,5,565000.0,550000.0,Not Buy
5469,9523100026,98103,4,748000.0,550000.0,Not Buy
5470,1532300155,98103,4,425000.0,550000.0,Buy
5471,8129700985,98103,4,700000.0,550000.0,Not Buy
5472,3626039229,98103,3,340000.0,550000.0,Buy
5473,5511600315,98103,3,575000.0,550000.0,Not Buy
5474,9266700845,98103,3,325000.0,550000.0,Buy
5475,1931300850,98103,3,427000.0,550000.0,Buy
5476,3856903515,98103,4,705000.0,550000.0,Not Buy
5477,1646500365,98103,4,579000.0,550000.0,Not Buy
5478,9528105305,98103,3,1375000.0,550000.0,Not Buy
5479,2917200475,98103,3,430000.0,550000.0,Buy
5480,8032700175,98103,3,420000.0,550000.0,Buy
5481,4083302915,98103,3,599950.0,550000.0,Not Buy
5482,3975400085,98103,3,850000.0,550000.0,Not Buy
5483,4083305633,98103,3,615000.0,550000.0,Not Buy
5484,1931300110,98103,5,700000.0,550000.0,Not Buy
5485,4310700778,98103,3,539950.0,550000.0,Buy
5486,9465200405,98103,4,412000.0,550000.0,Buy
5487,2883200760,98103,3,925000.0,550000.0,Not Buy
5488,9550200650,98103,4,499000.0,550000.0,Buy
5489,4083303540,98103,4,791000.0,550000.0,Not Buy
5490,6430500219,98103,4,415000.0,550000.0,Buy
5491,1930301015,98103,3,818000.0,550000.0,Not Buy
5492,510003085,98103,3,660000.0,550000.0,Not Buy
